Id,MarketPlaceValuation,MarketPlaceOffer,MarketPlaceEGP,DirectValuation,DirectOffer,DirectEGP,GrossProfit,Type
3317902,325,115,84,200,100,100,-61,Auction
3319465,600,340,150,160,140,20,1234,Auction
3319865,525,220,199,125,70,55,218,Auction
3321739,225,35,80,10,5,5,-145,Auction
3323511,375,120,149,25,5,20,-51,Auction
3328225,1125,735,229,1005,605,400,1077.5,Auction
3328832,375,125,140,130,70,60,-27.75,Auction
3333971,450,145,199,135,75,60,124,Auction
3334214,400,175,115,180,145,35,-85,Auction
3333371,700,350,204,215,165,50,-196,Auction
3335377,300,85,99,75,55,20,81.75,Auction
3334141,1450,1015,264,155,120,35,-286,Auction
3340430,375,190,79,160,125,35,-53.2,Auction
3342136,650,305,199,115,80,35,-376,Auction
3345146,650,270,249,255,215,40,145,Auction
3346139,900,495,235,270,170,100,-490,Auction
3349990,700,350,240,190,155,35,-185,Auction
3354661,350,125,94,125,65,60,244,Auction
3355642,300,100,94,75,50,25,111.8,Auction
3331640,950,540,300,340,190,150,-25,Auction
3358414,350,90,174,95,70,25,99,Auction
3358748,850,505,235,470,250,220,-90,Auction
3350319,775,385,280,390,240,150,55,Auction
3360577,400,170,99,65,40,25,-51,Auction
3361758,775,390,224,245,195,50,-126,Auction
3361649,925,475,340,265,215,50,1347.25,Auction
3362551,2575,1850,619,670,390,280,926.75,Auction
3364764,550,270,174,150,90,60,524,Auction
3362894,975,560,249,790,480,310,374,Auction
3365702,375,185,80,135,100,35,512.25,Auction
3367565,2025,1545,374,1360,910,450,1049,Auction
3368608,400,115,175,140,105,35,150,Auction
3369603,825,445,215,280,230,50,-160,Auction
3359048,375,150,94,70,45,25,-181,Auction
2888251,475,180,175,110,70,40,-211,Auction
3050550,325,120,95,65,40,25,-63.25,Auction
3097043,550,260,175,135,115,20,104,Auction
3120743,1600,1095,395,175,115,60,-245.75,Auction
3146764,925,570,249,180,160,20,549,Auction
3157911,1125,645,374,465,245,220,-359,Auction
3165213,300,115,79,145,85,60,307.5,Auction
3174287,925,500,319,385,235,150,-521,Auction
3185283,625,320,199,90,65,25,-193.25,Auction
3190248,500,190,200,165,130,35,350,Auction
3188276,525,245,154,60,35,25,29,Auction
3216271,475,170,199,65,40,25,0,Auction
3220964,650,330,210,255,155,100,-182.75,Auction
3229738,2400,2020,274,1560,1165,395,874,Auction
3233968,275,75,94,60,35,25,44,Auction
3236826,875,485,269,470,250,220,144,Auction
3237027,900,500,235,345,195,150,-432.75,Auction
3258569,775,415,469,335,185,150,-6,Auction
3260240,625,320,199,175,140,35,-195.79,Auction
3276016,775,425,240,485,265,220,15.01,Auction
3282569,1875,1345,969,820,480,340,494,Auction
3236776,275,85,84,85,60,25,9,Auction
3286613,400,190,104,240,190,50,4,Auction
3295038,475,210,159,175,115,60,-166,Auction
3296023,375,170,99,145,110,35,-76,Auction
3296960,750,410,189,215,115,100,-161,Auction
3296673,1250,800,274,220,120,100,447.5,Auction
3299146,1200,820,344,100,40,60,44,Auction
3301854,850,470,274,350,275,75,-276,Auction
3308541,1775,1375,235,820,480,340,-540,Auction
3316744,525,220,254,265,215,50,23,Auction
3322646,375,120,139,150,115,35,146.25,Auction
3324232,600,320,174,455,235,220,99,Auction
3324918,350,90,154,35,15,20,-53.2,Auction
3320473,450,170,174,175,115,60,74,Auction
3331420,1050,670,270,620,340,280,270,Auction
3331605,200,15,79,20,10,10,163,Auction
3332956,525,280,135,135,75,60,-190,Auction
3335964,400,150,144,70,45,25,-82.5,Auction
3336685,500,245,149,80,55,25,49,Auction
3338022,1425,1015,300,100,65,35,-325,Auction
3343988,1600,1130,364,300,225,75,1064,Auction
3345710,300,80,110,60,35,25,8,Auction
3342602,500,180,214,150,90,60,214,Auction
3350504,225,35,80,50,25,25,-45,Auction
3351826,650,270,185,225,185,40,-240,Auction
3352076,775,465,189,195,135,60,114,Auction
3352726,500,195,199,110,50,60,-51,Auction
3354683,325,130,85,95,70,25,92.75,Auction
3354884,300,110,80,150,90,60,-140,Auction
3356205,875,590,175,105,45,60,252.5,Auction
3357592,550,210,214,190,170,20,164,Auction
3317129,1225,720,399,205,155,50,-601,Auction
3356955,1500,905,390,128,75,53,224.5,Auction
3359578,800,365,325,190,155,35,-175,Auction
3363708,725,385,230,300,150,150,212.25,Auction
3364043,1075,605,364,435,215,220,-436,Auction
3357641,700,405,150,485,375,110,-175,Auction
3354933,1275,695,379,445,225,220,-296,Auction
3365444,700,360,254,75,50,25,304,Auction
3365880,725,315,300,210,160,50,-25,Auction
3366029,375,155,90,205,105,100,-195,Auction
3368888,1175,825,244,350,200,150,69,Auction
3352962,825,505,214,165,105,60,528,Auction
3370995,850,420,255,385,310,75,-195,Auction
3368337,725,375,200,265,165,100,437.5,Auction
3369874,2325,1725,465,165,130,35,-160,Auction
3369974,1325,955,210,1110,710,400,585,Auction
3374739,700,375,180,190,145,45,30,Auction
3370860,1775,1250,400,1520,1020,500,190,Auction
3376361,450,165,175,95,70,25,-129.55,Auction
3377362,700,370,220,265,165,100,-5,Auction
3380755,1150,720,324,212,160,52,324,Auction
3380956,900,545,245,300,250,50,-107,Auction
3063864,1225,780,335,375,225,150,-658,Auction
3068651,350,115,100,50,25,25,-61,Auction
3091583,1400,995,295,400,180,220,-971,Auction
3104351,450,140,200,100,40,60,-196.25,Auction
3154487,675,380,189,200,100,100,14,Auction
3154980,275,75,94,95,70,25,142.5,Auction
3164672,725,385,230,380,330,50,0,Auction
3185600,750,395,249,245,195,50,25.51,Auction
3179389,750,390,200,65,45,20,-192.25,Auction
3198475,700,300,290,320,270,50,95.5,Auction
3211375,800,490,164,510,260,250,656.8,Auction
3213842,1275,735,434,460,240,220,1151,Auction
3233260,550,205,405,105,70,35,55,Auction
3231656,825,425,274,240,205,35,-218.75,Auction
3207460,950,560,229,240,140,100,-347.5,Auction
3254920,550,295,149,85,60,25,91.8,Auction
3257035,725,415,294,145,95,50,634,Auction
3265284,650,305,239,215,165,50,186.75,Auction
3244594,375,150,94,160,100,60,-181,Auction
3267731,1775,1255,414,1285,835,450,1021.75,Auction
3265893,350,110,105,80,55,25,0,Auction
3260438,725,415,174,200,150,50,-201,Auction
3277184,625,285,234,65,40,25,-41,Auction
3277984,1050,650,294,160,110,50,-606,Auction
3253750,650,305,229,285,250,35,-138.75,Auction
3282698,600,290,204,95,70,25,-146,Auction
3290769,725,385,230,140,80,60,489,Auction
3293479,350,135,89,160,125,35,89,Auction
3298559,550,225,244,120,60,60,269,Auction
3300372,1325,800,419,485,265,220,-306,Auction
3306120,575,265,204,60,35,25,29,Auction
3311970,625,335,180,80,60,20,-320,Auction
3317577,1125,680,339,825,485,340,-161,Auction
3317943,725,440,299,390,240,150,166,Auction
3320760,1575,1040,425,1075,675,400,1700,Auction
3315114,500,195,199,165,130,35,-51,Auction
3323704,375,135,134,150,115,35,-16,Auction
3324129,650,355,224,420,280,140,274,Auction
3329184,300,100,79,105,45,60,54,Auction
3330949,350,105,129,60,35,25,129,Auction
3334498,1525,960,459,840,500,340,794,Auction
3337808,450,170,174,130,70,60,197.5,Auction
3339003,350,125,119,160,125,35,119,Auction
3346198,575,265,204,280,180,100,-171,Auction
3346691,725,315,315,195,160,35,-285,Auction
3347725,725,425,194,505,255,250,-181,Auction
3349908,850,400,344,435,215,220,69,Auction
3350567,925,590,229,485,375,110,-246,Auction
3350610,1600,1100,394,145,85,60,219,Auction
3353409,2275,1795,329,1155,755,400,254,Auction
3354388,475,165,200,215,165,50,0,Auction
3358157,375,120,119,80,55,25,119,Auction
3351112,1700,1275,254,1175,775,400,177.35,Auction
3360161,350,160,80,170,150,20,39,Auction
3336804,625,345,135,30,10,20,-315,Auction
3362867,350,150,84,75,50,25,-116,Auction
3363012,400,215,79,225,175,50,-21,Auction
3363578,400,210,80,185,125,60,-173.75,Auction
3360259,700,375,174,160,125,35,179.21,Auction
3368828,575,290,175,305,255,50,-409.39,Auction
3369194,475,170,199,75,50,25,216.8,Auction
3369530,375,155,110,150,90,60,-165,Auction
3370925,1050,695,249,540,290,250,-201,Auction
3372695,1350,820,364,525,275,250,189,Auction
3373708,525,215,200,125,65,60,-150,Auction
3374206,900,435,294,480,260,220,94,Auction
3374665,850,445,299,85,60,25,324,Auction
3375635,800,520,174,375,300,75,224,Auction
3363335,475,230,110,145,85,60,-190,Auction
3377273,750,445,195,160,125,35,-258.75,Auction
3377609,525,220,199,145,0,145,-126,Auction
3378150,525,240,175,220,130,90,25,Auction
3380090,575,290,175,195,160,35,150,Auction
3367488,725,385,185,250,200,50,-240,Auction
2881488,575,280,175,195,155,40,-136,Auction
2910218,2725,2195,330,1560,1310,250,609,Auction
3063229,400,135,155,85,60,25,244,Auction
3088272,1075,690,220,715,405,310,493.5,Auction
3166688,2025,1590,329,675,395,280,989,Auction
3194675,475,170,199,135,75,60,-176,Auction
3209779,1875,1290,479,1470,970,500,504,Auction
3216131,1000,630,214,200,100,100,-712.5,Auction
3219918,1925,1530,289,1050,650,400,-1062.5,Auction
3202470,525,270,115,95,70,25,-327.25,Auction
3216674,1075,715,469,335,260,75,194,Auction
3234808,300,95,95,80,60,20,-107.5,Auction
3237509,900,570,224,325,175,150,224,Auction
3244611,950,560,229,455,235,220,-188.25,Auction
3271540,300,115,79,125,90,35,52.5,Auction
3272319,950,540,300,790,480,310,290,Auction
3273641,450,170,174,195,160,35,197.5,Auction
3266217,375,120,119,88,65,23,0,Auction
3282415,1675,1080,489,790,480,310,264,Auction
3287160,900,435,359,285,235,50,-349,Auction
3290647,725,410,205,85,60,25,-320,Auction
3299428,675,335,219,170,135,35,126.75,Auction
3302786,1150,695,345,570,320,250,-522.75,Auction
3305537,850,470,219,480,260,220,169,Auction
3308016,2850,2315,429,135,75,60,334,Auction
3300814,375,170,99,100,40,60,-176,Auction
3317126,2075,1490,665,505,440,65,-810,Auction
3317776,750,430,214,440,220,220,339,Auction
3315890,700,300,230,125,90,35,-348.75,Auction
3318762,625,320,174,210,160,50,281.75,Auction
3319391,800,405,234,355,280,75,-16,Auction
3303422,575,295,174,10,5,5,-326,Auction
3327536,1125,585,430,410,355,55,-145,Auction
3330430,425,140,175,155,95,60,-25,Auction
3332695,400,125,135,95,75,20,35,Auction
3332759,900,505,234,240,190,50,-66,Auction
3333138,350,115,125,125,90,35,0,Auction
3333981,375,105,149,70,45,25,-102.5,Auction
3287803,1200,695,315,730,420,310,-285,Auction
3336353,425,115,200,95,75,20,-67.75,Auction
3340297,375,150,115,200,150,50,115,Auction
3348371,775,415,269,100,65,35,-156,Auction
3348121,500,195,199,235,185,50,-51,Auction
3352722,525,245,174,65,40,25,641.8,Auction
3356509,1125,790,229,410,190,220,419.25,Auction
3354680,325,90,104,120,85,35,79,Auction
3338711,900,520,270,215,115,100,-5,Auction
3358138,1525,1135,415,690,410,280,-585,Auction
3359131,375,150,115,125,65,60,115,Auction
3343291,750,430,179,400,180,220,136.25,Auction
3359817,625,250,245,55,30,25,-105,Auction
3350786,400,135,140,95,70,25,-60,Auction
3362225,1000,650,394,665,385,280,3176.25,Auction
3362911,1925,1200,619,115,55,60,-906,Auction
3365676,2825,2290,340,1360,910,450,-256.99,Auction
3366462,525,220,199,225,175,50,266.8,Auction
3366426,350,160,80,65,40,25,-95,Auction
3367305,425,145,174,135,75,60,549,Auction
3367998,375,140,129,125,90,35,-21,Auction
3369134,500,260,130,160,125,35,-145,Auction
3369820,2450,1765,515,325,175,150,137.55,Auction
3371642,650,330,170,300,225,75,-130,Auction
3373471,350,105,129,95,70,25,79,Auction
3374007,675,335,234,265,165,100,9,Auction
3366362,750,460,150,605,325,280,125,Auction
3375229,500,195,199,230,190,40,33,Auction
3375250,550,245,199,95,70,25,-126,Auction
3376265,1625,1040,479,625,345,280,254,Auction
3379916,400,180,89,75,50,25,889,Auction
3380223,2125,1645,374,1255,805,450,649,Auction
3381409,550,265,179,115,55,60,176,Auction
3379337,350,105,139,75,50,25,589,Auction
3318362,275,75,94,75,50,25,-31,Auction
3385639,700,300,290,185,150,35,-88.75,Auction
3386468,1800,1240,364,940,625,315,364,Auction
2938857,1925,1515,290,905,535,370,-346,Auction
3054324,1825,1350,715,100,65,35,69,Auction
3127324,750,460,180,335,260,75,-241,Auction
3164346,2450,1830,514,895,555,340,1744,Auction
3206727,500,215,175,110,50,60,-223.75,Auction
3208199,500,195,199,150,115,35,-109,Auction
3208666,600,270,224,65,45,20,-226,Auction
3179451,350,115,119,70,45,25,0,Auction
3231995,475,165,200,95,70,25,-55,Auction
3233049,400,140,154,115,55,60,-171,Auction
3217341,400,145,119,90,65,25,-81,Auction
3246753,1025,595,320,300,150,150,260,Auction
3251901,925,480,434,365,215,150,9,Auction
3254727,650,305,199,225,175,50,131.25,Auction
3255527,600,330,164,160,115,45,164,Auction
3220831,3225,2635,389,1180,780,400,-1436,Auction
3261411,500,245,149,165,115,50,122.5,Auction
3263832,375,135,134,80,55,25,32.5,Auction
3269716,350,105,139,155,95,60,139,Auction
3289419,2225,1740,300,1040,640,400,649.75,Auction
3299366,1650,1105,435,1310,860,450,453.5,Auction
3301352,975,610,219,265,165,100,-6,Auction
3301970,875,585,149,285,185,100,-476,Auction
3304913,475,230,110,205,155,50,153.5,Auction
3303659,875,460,249,165,105,60,74,Auction
3307539,225,40,79,60,35,25,-3.2,Auction
3310997,775,450,215,475,255,220,97.25,Auction
3273324,1800,1190,429,180,145,35,-1288.75,Auction
3295421,450,210,105,190,155,35,-162.25,Auction
3317214,450,170,174,80,60,20,-26,Auction
3322026,750,445,199,175,115,60,-101,Auction
3250514,725,425,150,85,60,25,-25,Auction
3317081,600,320,174,187,150,37,-326,Auction
3331335,300,95,85,95,70,25,-125,Auction
3333811,575,265,199,115,55,60,-102.5,Auction
3335547,825,460,209,180,160,20,118.5,Auction
3336384,900,415,275,93,70,23,-334.75,Auction
3339877,1575,1000,469,645,505,140,94,Auction
3340427,800,420,215,225,125,100,-385,Auction
3349166,750,410,234,640,360,280,-416,Auction
3341796,300,85,109,75,50,25,9,Auction
3353582,275,85,80,100,40,60,-105,Auction
3348183,625,300,199,210,160,50,206.75,Auction
3354735,1300,815,790,215,165,50,490,Auction
3358512,450,170,174,80,55,25,-301,Auction
3349119,875,500,265,540,290,250,-185,Auction
3359261,900,505,234,175,115,60,34,Auction
3361955,400,170,174,90,65,25,124,Auction
3362419,475,170,199,70,45,25,-76,Auction
3363341,275,55,114,40,20,20,-61,Auction
3363809,650,355,189,195,160,35,-161,Auction
3363941,475,195,174,165,105,60,177.5,Auction
3352910,400,135,155,110,75,35,5,Auction
3332454,1500,935,490,1060,660,400,382,Auction
3365464,775,430,239,275,175,100,189,Auction
3365227,625,335,184,155,120,35,-241,Auction
3366282,550,300,140,115,55,60,-160,Auction
3367268,400,180,89,60,35,25,-136,Auction
3368536,275,60,144,10,5,5,94,Auction
3369357,750,385,220,285,250,35,-180,Auction
3309143,450,170,174,135,75,60,24,Auction
3371579,1000,650,244,465,245,220,76.75,Auction
3373501,850,400,344,135,80,55,594,Auction
3350455,925,450,294,135,75,60,244,Auction
3369940,775,430,239,185,125,60,396.25,Auction
3374905,375,185,80,170,150,20,-70,Auction
3375191,1350,885,344,315,165,150,794,Auction
3374587,675,370,155,370,295,75,55,Auction
3377313,1425,950,369,1270,820,450,444,Auction
3377360,700,370,240,365,215,150,-210,Auction
3377496,700,395,199,565,315,250,599,Auction
3379718,650,300,240,120,60,60,-235,Auction
3380789,750,370,270,85,65,20,-130,Auction
3382244,525,240,175,155,120,35,-25,Auction
3382526,1950,1280,564,1010,610,400,1364,Auction
3126481,625,290,199,275,225,50,-242,Auction
3182216,425,115,200,120,60,60,7.75,Auction
3186445,900,500,234,405,185,220,194,Auction
3197260,325,105,114,120,100,20,-28.75,Auction
3188904,925,445,295,380,230,150,277.75,Auction
3215810,300,60,164,160,0,160,-3.75,Auction
3236968,400,185,85,175,115,60,-207.75,Auction
3240342,600,280,214,260,160,100,71.75,Auction
3261568,350,115,104,125,90,35,202.5,Auction
3203612,600,300,154,220,120,100,-242.5,Auction
3267486,1600,1175,315,1360,910,450,480,Auction
3276727,1250,735,405,150,115,35,-775,Auction
3277561,400,140,154,90,65,25,-176,Auction
3278233,975,480,385,555,305,250,1242.75,Auction
3278982,400,140,154,110,50,60,-146,Auction
3287291,1300,910,284,180,145,35,-916,Auction
3294528,450,145,199,75,50,25,-101,Auction
3304620,825,490,229,260,160,100,4,Auction
3304973,275,90,79,85,60,25,79,Auction
3315048,600,300,174,265,215,50,170,Auction
3315218,2175,1695,374,1730,1180,550,74,Auction
3323974,1400,970,324,150,115,35,16,Auction
3324259,375,115,124,55,30,25,-151,Auction
3325178,425,145,174,90,65,25,96,Auction
3325463,250,55,89,75,50,25,-61,Auction
3328386,525,260,125,250,150,100,-127.75,Auction
3328973,375,135,169,125,90,35,-133,Auction
3330926,350,115,129,80,55,25,129,Auction
3331075,1425,850,469,705,395,310,569,Auction
3338129,825,450,269,80,55,25,-6,Auction
3338295,650,345,195,260,225,35,354,Auction
3338614,1025,650,265,350,300,50,-360,Auction
3288244,1300,845,349,875,535,340,-251,Auction
3342039,975,530,270,515,265,250,-480,Auction
3343511,375,150,115,140,105,35,-135,Auction
3312708,500,195,199,130,70,60,299,Auction
3347821,400,190,84,45,25,20,-216,Auction
3348276,7075,5905,850,6180,5865,315,1275,Auction
3352152,400,150,164,10,5,5,-36,Auction
3354590,950,515,409,270,170,100,234,Auction
3359355,2125,1365,650,1190,790,400,-650,Auction
3338499,1875,1305,370,1505,1005,500,-327.5,Auction
3360121,1225,655,460,290,190,100,-165,Auction
3361746,875,530,269,530,280,250,269,Auction
3362129,1650,1195,349,1220,770,450,349,Auction
3363784,475,165,204,85,60,25,-21,Auction
3368762,825,380,335,250,150,100,-265,Auction
3369634,450,140,200,105,70,35,0,Auction
3370017,425,145,174,85,60,25,-48.76,Auction
3370536,1025,520,399,445,335,110,174,Auction
3371272,250,65,79,90,65,25,79,Auction
3371604,675,355,179,555,335,220,504,Auction
3371855,1325,905,490,240,140,100,-335,Auction
3371889,1150,605,744,195,160,35,-206,Auction
3371957,850,480,260,175,115,60,81.25,Auction
3373910,975,625,240,185,125,60,11.25,Auction
3375233,1200,675,419,410,355,55,228.5,Auction
3375348,300,115,79,88,65,23,29,Auction
3377237,950,515,329,175,140,35,-321,Auction
3377654,725,425,194,215,165,50,-200.46,Auction
3377820,925,570,279,185,125,60,54,Auction
3300208,1300,840,280,95,75,20,-20,Auction
3383138,500,195,199,195,160,35,399,Auction
3383789,2300,1860,330,1205,755,450,-220,Auction
3383870,425,185,140,205,155,50,-160,Auction
3384338,925,615,389,345,195,150,464,Auction
3360657,625,335,180,200,100,100,-174.65,Auction
3385444,325,140,79,160,125,35,79,Auction
3369915,525,240,175,250,150,100,-175,Auction
3386227,1475,915,454,1055,655,400,229,Auction
3386831,1575,1155,314,1000,600,400,439,Auction
3388818,500,175,215,160,125,35,-10,Auction
2995765,600,315,190,280,180,100,-404.25,Auction
3170225,900,595,199,605,325,280,273.75,Auction
3179170,800,410,284,265,215,50,299,Auction
3181993,400,200,79,120,60,60,-71,Auction
3213830,600,295,175,100,65,35,59,Auction
3218461,350,135,109,150,115,35,7,Auction
3229170,1100,660,334,180,160,20,-282,Auction
3235573,550,285,175,70,45,25,-242.5,Auction
3245668,1425,805,514,500,375,125,381.5,Auction
3246519,900,570,224,540,290,250,248.75,Auction
3253370,350,105,114,120,60,60,-186,Auction
3262381,1150,665,379,520,270,250,1197.5,Auction
3264803,700,355,235,95,70,25,320,Auction
3227549,1225,780,295,270,220,50,-547.75,Auction
3189295,1450,1015,329,640,360,280,-521,Auction
3261344,575,295,174,340,190,150,108.5,Auction
3287618,800,450,240,160,140,20,165,Auction
3288218,300,95,95,55,30,25,70,Auction
3297077,1500,940,454,350,200,150,477.5,Auction
3298027,550,295,149,180,160,20,158,Auction
3304079,400,170,109,155,105,50,109,Auction
3304130,1525,880,745,275,175,100,60,Auction
3305080,800,365,329,345,195,150,-96,Auction
3305430,725,315,315,205,105,100,-94.75,Auction
3309610,750,370,240,275,175,100,-185,Auction
3320591,1225,755,364,400,180,220,-186,Auction
3326022,325,120,95,85,65,20,-220,Auction
3334560,600,300,194,155,95,60,-182.5,Auction
3334931,650,365,175,210,110,100,-150,Auction
3340125,725,375,260,215,115,100,42.25,Auction
3341447,1450,895,445,965,595,370,-197.25,Auction
3342084,550,245,199,110,50,60,191.8,Auction
3342733,525,240,175,25,5,20,-225,Auction
3349136,400,160,134,180,160,20,243,Auction
3351793,700,300,280,175,140,35,130,Auction
3351357,825,385,319,425,205,220,-406,Auction
3352780,550,235,209,110,50,60,-41,Auction
3352893,625,285,200,325,275,50,25,Auction
3354766,625,300,219,215,165,50,-260.46,Auction
3355302,600,315,175,140,80,60,-300,Auction
3355738,700,340,254,300,150,150,54,Auction
3357524,325,130,85,140,105,35,-132.25,Auction
3358646,525,215,200,210,160,50,-175,Auction
3264938,600,280,204,130,70,60,104,Auction
3360618,1475,1095,274,470,250,220,-451,Auction
3361368,250,60,80,60,35,25,-80,Auction
3361367,850,445,239,465,245,220,239,Auction
3362053,975,530,335,260,210,50,-440,Auction
3362239,1950,1410,345,915,545,370,395,Auction
3365111,650,380,164,245,195,50,206.8,Auction
3366798,725,415,259,244,195,49,309,Auction
3367569,1650,1055,390,1395,945,450,740,Auction
3351307,325,105,110,95,70,25,-40,Auction
3368456,325,90,129,80,55,25,-21,Auction
3368620,400,160,119,190,155,35,19,Auction
3368720,1450,1015,264,675,395,280,264,Auction
3370877,800,405,230,295,195,100,30,Auction
3370977,375,135,134,130,70,60,109,Auction
3371013,425,120,199,90,65,25,24,Auction
3371163,1525,1000,415,760,450,310,190,Auction
3371213,1300,815,375,765,455,310,625,Auction
3360767,375,120,115,150,115,35,-135,Auction
3371564,800,390,304,485,375,110,-96,Auction
3373936,400,215,79,20,10,10,-246,Auction
3372549,625,340,175,135,100,35,125,Auction
3374821,350,100,144,75,50,25,-81,Auction
3375022,725,375,204,150,90,60,271.8,Auction
3376158,625,335,180,185,150,35,-270,Auction
3376693,3750,2575,418.09,155,0,155,-1110,Auction
3377730,1475,885,390,255,220,35,-560,Auction
3378801,775,390,279,215,115,100,-346,Auction
3379115,375,150,90,90,65,25,101,Auction
3009860,1075,625,340,555,305,250,-415.25,Auction
3067388,275,75,90,120,60,60,104,Auction
3135506,625,290,199,155,120,35,-85.75,Auction
3161778,1350,820,424,600,320,280,234.8,Auction
3208806,625,300,200,150,115,35,-117.25,Auction
3226556,600,320,174,150,115,35,-76,Auction
3234293,550,245,199,125,90,35,-151,Auction
3244253,750,395,199,260,225,35,-59,Auction
3252043,1375,1015,254,160,125,35,-947.5,Auction
3253013,425,170,149,70,45,25,-152.5,Auction
3253064,575,295,174,125,90,35,-151,Auction
3269740,2825,2150,1219,160,125,35,-513.2,Auction
3208959,650,335,204,160,100,60,-246,Auction
3252128,650,355,189,250,200,50,221.25,Auction
3283595,475,170,199,85,60,25,-76,Auction
3305308,625,305,199,135,80,55,22.5,Auction
3306308,600,320,174,435,215,220,858,Auction
3306929,375,185,80,150,115,35,58.5,Auction
3313411,675,355,210,315,165,150,147,Auction
3319997,400,170,124,145,85,60,124,Auction
3322405,1725,1205,410,110,50,60,-115,Auction
3326513,500,190,200,185,150,35,0,Auction
3328102,2225,1450,665,620,340,280,319,Auction
3327485,275,75,79,75,50,25,-96,Auction
3331110,550,225,219,125,90,35,-31,Auction
3332746,500,195,199,145,110,35,-151,Auction
3328502,400,160,109,200,150,50,212.5,Auction
3339098,1825,1425,290,910,540,370,-135,Auction
3339334,500,220,194,35,15,20,69,Auction
3341691,4075,3480,489,2550,1850,700,314,Auction
3353587,2000,1265,629,1165,765,400,1209,Auction
3354123,400,160,134,180,120,60,-16,Auction
3354323,350,135,109,60,35,25,134,Auction
3358701,625,320,199,125,65,60,-176,Auction
3353002,575,305,130,70,45,25,-305,Auction
3360826,300,115,79,85,60,25,379,Auction
3361075,650,355,189,140,105,35,214,Auction
3362732,375,100,165,120,85,35,-130,Auction
3364470,825,525,219,225,175,50,236.8,Auction
3366840,775,410,210,430,210,220,-440,Auction
3367712,425,120,199,80,60,20,-101,Auction
3367876,350,105,154,95,70,25,4,Auction
3367961,1675,1080,394,190,155,35,-281,Auction
3366940,1300,865,260,180,145,35,-465,Auction
3368748,525,220,199,195,175,20,-26,Auction
3369548,4525,3735,605,2750,2050,700,3680,Auction
3369699,1050,590,354,740,430,310,204,Auction
3364019,250,60,80,60,35,25,55,Auction
3373392,500,225,150,190,155,35,-200,Auction
3374013,3125,2550,469,2990,2290,700,744,Auction
3374830,375,190,79,150,90,60,79,Auction
3375249,675,320,249,150,115,35,74,Auction
3376466,2400,1605,550,805,465,340,-1050,Auction
3376636,325,105,114,30,10,20,-111,Auction
3377972,450,165,190,265,150,115,15,Auction
3378557,475,165,209,105,70,35,234,Auction
3378657,750,370,270,160,125,35,-305,Auction
3379310,1350,885,359,955,585,370,284,Auction
3357667,2500,1820,455,2070,1420,650,-245,Auction
3379893,225,25,90,35,15,20,65,Auction
3384390,1425,850,469,595,345,250,69,Auction
3385360,350,165,79,200,150,50,29,Auction
3386196,950,585,440,340,190,150,115,Auction
3386645,975,605,210,380,230,150,-190,Auction
3387532,850,400,274,335,285,50,-276,Auction
3387617,725,425,150,180,120,60,-485,Auction
3388383,1425,915,400,620,340,280,-575,Auction
3388783,425,120,199,75,50,25,24,Auction
3389321,350,120,100,80,60,20,75,Auction
3390208,800,465,225,410,190,220,25,Auction
3390657,475,230,135,85,65,20,-260,Auction
3392616,875,415,350,315,165,150,-75,Auction
2984284,1200,675,330,255,155,100,-869.5,Auction
2999010,900,430,360,135,75,60,-251,Auction
3035069,1025,545,370,265,165,100,67.5,Auction
3059487,725,350,215,80,55,25,16.25,Auction
3110959,1425,800,415,275,175,100,174.75,Auction
3132755,700,370,310,160,100,60,123,Auction
3186299,1100,565,425,215,115,100,-612.5,Auction
3210642,325,95,120,135,75,60,-32.75,Auction
3211260,1350,925,319,197,135,62,-481,Auction
3213332,350,100,140,115,80,35,-169.25,Auction
3222717,500,180,214,110,90,20,-170.75,Auction
3222449,325,125,79,125,65,60,-71,Auction
3236528,2000,1525,294,150,115,35,-1158,Auction
3241169,700,415,240,120,60,60,-177.75,Auction
3241140,525,245,174,150,100,50,411.75,Auction
3227022,975,580,230,455,345,110,210.5,Auction
3268841,575,280,189,345,195,150,-212.5,Auction
3269777,500,195,199,45,25,20,-201,Auction
3276415,1200,795,299,660,380,280,-651,Auction
3278512,850,505,190,650,370,280,67.75,Auction
3290820,1350,815,425,225,125,100,-817.25,Auction
3288105,3225,2405,714,1230,780,450,87.5,Auction
3282974,1150,665,379,515,265,250,-471,Auction
3303831,575,255,214,115,80,35,-261,Auction
3304017,350,105,139,75,55,20,39,Auction
3304699,375,155,155,100,65,35,-147.75,Auction
3306889,725,425,194,80,60,20,-231,Auction
3308736,2225,1630,390,1460,960,500,251,Auction
3319700,525,220,199,190,155,35,-130,Auction
3323219,400,170,124,170,135,35,78.78,Auction
3324930,800,500,150,180,160,20,-100,Auction
3327924,500,195,199,345,195,150,249,Auction
3328810,500,195,199,125,65,60,124,Auction
3330621,650,335,294,270,170,100,169,Auction
3331289,275,65,104,60,35,25,-21,Auction
3331843,725,320,299,240,140,100,-276,Auction
3336705,950,560,280,61,35,26,180,Auction
3331014,575,270,199,175,115,60,347.5,Auction
3338284,875,550,219,555,305,250,270.75,Auction
3338377,725,410,175,240,190,50,0,Auction
3338645,650,365,140,180,160,20,-350.5,Auction
3335787,600,270,224,160,100,60,474,Auction
3339595,575,270,195,140,80,60,212,Auction
3339038,550,235,204,125,90,35,-121,Auction
3342028,450,195,149,80,55,25,-178,Auction
